building_name,unit_name,address,beds,baths,rent,sqft,availability,url,amenities
The Knoll Dinkytown,B4,1101 University Ave SE Minneapolis MN 55414,2,2,1010.00,959,08-19-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10036,"{Custom Tile Backsplash, Furnished, Granite Countertops, Oversized Windows, Parking Available, Private Bathrooms, Washer & Dryer, Business Center, Cats, Clubhouse, Game Room, Study Room, Yoga Facility, Courtyard, Rooftop Terrace}"
The Knoll Dinkytown,B1,1101 University Ave SE Minneapolis MN 55414,2,2,950.00,870,08-19-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10036,"{Custom Tile Backsplash, Furnished, Granite Countertops, Oversized Windows, Parking Available, Private Bathrooms, Washer & Dryer, Business Center, Cats, Clubhouse, Game Room, Study Room, Yoga Facility, Courtyard, Rooftop Terrace}"
The Knoll Dinkytown,B2,1101 University Ave SE Minneapolis MN 55414,2,2,1035.00,884,08-19-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10036,"{Custom Tile Backsplash, Furnished, Granite Countertops, Oversized Windows, Parking Available, Private Bathrooms, Washer & Dryer, Business Center, Cats, Clubhouse, Game Room, Study Room, Yoga Facility, Courtyard, Rooftop Terrace}"
The Knoll Dinkytown,B3,1101 University Ave SE Minneapolis MN 55414,2,2,965.00,948,08-19-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10036,"{Custom Tile Backsplash, Furnished, Granite Countertops, Oversized Windows, Parking Available, Private Bathrooms, Washer & Dryer, Business Center, Cats, Clubhouse, Game Room, Study Room, Yoga Facility, Courtyard, Rooftop Terrace}"
The Knoll Dinkytown,B5,1101 University Ave SE Minneapolis MN 55414,2,2,1035.00,1000,08-19-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10036,"{Custom Tile Backsplash, Furnished, Granite Countertops, Oversized Windows, Parking Available, Private Bathrooms, Washer & Dryer, Business Center, Cats, Clubhouse, Game Room, Study Room, Yoga Facility, Courtyard, Rooftop Terrace}"
The Knoll Dinkytown,B6,1101 University Ave SE Minneapolis MN 55414,2,2,1025.00,1071,08-19-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10036,"{Custom Tile Backsplash, Furnished, Granite Countertops, Oversized Windows, Parking Available, Private Bathrooms, Washer & Dryer, Business Center, Cats, Clubhouse, Game Room, Study Room, Yoga Facility, Courtyard, Rooftop Terrace}"
The Knoll Dinkytown,D1,1101 University Ave SE Minneapolis MN 55414,4,4,880.00,1596,08-19-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10036,"{Custom Tile Backsplash, Furnished, Granite Countertops, Oversized Windows, Parking Available, Private Bathrooms, Washer & Dryer, Business Center, Cats, Clubhouse, Game Room, Study Room, Yoga Facility, Courtyard, Rooftop Terrace}"
The Knoll Dinkytown,D3,1101 University Ave SE Minneapolis MN 55414,4,4,925.00,1657,08-19-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10036,"{Custom Tile Backsplash, Furnished, Granite Countertops, Oversized Windows, Parking Available, Private Bathrooms, Washer & Dryer, Business Center, Cats, Clubhouse, Game Room, Study Room, Yoga Facility, Courtyard, Rooftop Terrace}"
The Knoll Dinkytown,D2,1101 University Ave SE Minneapolis MN 55414,4,4,900.00,1603,08-19-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10036,"{Custom Tile Backsplash, Furnished, Granite Countertops, Oversized Windows, Parking Available, Private Bathrooms, Washer & Dryer, Business Center, Cats, Clubhouse, Game Room, Study Room, Yoga Facility, Courtyard, Rooftop Terrace}"
The Bridges Dinkytown,S2,930 University Ave SE Minneapolis MN 55414,Studio,1,1385.00,490,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,S4,930 University Ave SE Minneapolis MN 55414,Studio,1,1325.00,560,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,S1,930 University Ave SE Minneapolis MN 55414,Studio,1,1375.00,480,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,A4,930 University Ave SE Minneapolis MN 55414,1,1,1550.00,670,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,A5,930 University Ave SE Minneapolis MN 55414,1,1,1535.00,684,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,A2,930 University Ave SE Minneapolis MN 55414,1,1,1475.00,663,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,A6,930 University Ave SE Minneapolis MN 55414,1,1,1530.00,753,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,A7,930 University Ave SE Minneapolis MN 55414,1,1,1690.00,755,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B10,930 University Ave SE Minneapolis MN 55414,2,2,1125.00,1110,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B11,930 University Ave SE Minneapolis MN 55414,2,2,1125.00,1135,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B7,930 University Ave SE Minneapolis MN 55414,2,2,960.00,1022,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B8,930 University Ave SE Minneapolis MN 55414,2,2,1025.00,1063,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B1,930 University Ave SE Minneapolis MN 55414,2,2,990.00,954,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B2,930 University Ave SE Minneapolis MN 55414,2,2,1065.00,965,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B3,930 University Ave SE Minneapolis MN 55414,2,2,970.00,971,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B4,930 University Ave SE Minneapolis MN 55414,2,2,990.00,971,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B5,930 University Ave SE Minneapolis MN 55414,2,2,1035.00,1005,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B6,930 University Ave SE Minneapolis MN 55414,2,2,995.00,1009,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,B9,930 University Ave SE Minneapolis MN 55414,2,2,1100.00,1107,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,C1,930 University Ave SE Minneapolis MN 55414,3,3,1050.00,1491,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
The Bridges Dinkytown,D1,930 University Ave SE Minneapolis MN 55414,4,4,965.00,1626,08-21-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10041,"{Custom Tile Backsplash, Furnished, Granite Countertops, Individual Leases, Microwave, Oven, Private Bathrooms, Refrigerator, Roommate Matching Available, Washer & Dryer, Business Center, Cats, Clubhouse, Dogs, Fitness Center, Game Room, Movie Theater, Study Room, Tanning, Yoga Facility, Grill, Rooftop Terrace}"
University Village,B - Private Bedroom,2515 University Ave SE Minneapolis MN 55414,2,2,875.00,987,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,F - Private Bedroom,2515 University Ave SE Minneapolis MN 55414,2,2,1075.00,1220,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,F - Shared Bedroom,2515 University Ave SE Minneapolis MN 55414,2,2,575.00,1220,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,H - Shared Bedroom,2515 University Ave SE Minneapolis MN 55414,2,2,575.00,1185,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,G- Private Bedroom,2515 University Ave SE Minneapolis MN 55414,2,2,1075.00,1270,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,G - Shared Bedroom,2515 University Ave SE Minneapolis MN 55414,2,2,575.00,1270,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,H - Private Bedroom,2515 University Ave SE Minneapolis MN 55414,2,2,1075.00,1185,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,B - Private Bedroom (Fall 2026),2515 University Ave SE Minneapolis MN 55414,2,2,825.00,987,08-16-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,F - Private Bedroom(Fall 2026),2515 University Ave SE Minneapolis MN 55414,2,2,995.00,1220,08-16-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,F - Shared Bedroom (Fall 2026),2515 University Ave SE Minneapolis MN 55414,2,2,575.00,1220,08-16-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,G- Private Bedroom (Fall 2026),2515 University Ave SE Minneapolis MN 55414,2,2,995.00,1270,08-16-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,G - Shared Bedroom (Fall 2026),2515 University Ave SE Minneapolis MN 55414,2,2,575.00,1270,08-16-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,H - Private Bedroom (Fall 2026),2515 University Ave SE Minneapolis MN 55414,2,2,995.00,1220,08-16-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,H - Shared Bedroom (Fall 2026),2515 University Ave SE Minneapolis MN 55414,2,2,575.00,1220,08-16-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
University Village,C - Private Bedroom,2515 University Ave SE Minneapolis MN 55414,4,2,750.00,1261,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10336,"{Air Conditioning, Ample Closet Space, Carpet, Dishwasher, Garbage Disposal, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Pantry, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, After Hours Security Guard, Billiards, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Elevator, Entrance Secured, Fitness Center, Foosball Table, Free Coffee Cookies & Doughnuts Daily, Free Printing, Game Room, Gaming Lounge, No Pets Allowed, On Bus Line, On-Site Maintenance, Ping Pong, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Grill, Outdoor Seating, Picnic Area}"
